Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,ligation_id,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,SRA Study,TISSUE,intentional_duplicate (run),dangling_references (run)
SRR10117957,RAD-Seq,assembly,173,27171900,PRJNA563695,SAMN12746911,Model organism or animal,13547115,RUTGERS,2017-06-04,public,"bam,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",adult,SRX6847716,Illumina HiSeq 2500,not applicable,L4889,SINGLE,Reduced Representation,GENOMIC,L4889,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL17_408_L4889,female,SRP220170,tail fin,,
SRR10117958,RAD-Seq,assembly,173,22828157,PRJNA563695,SAMN12746910,Model organism or animal,12081618,RUTGERS,2013-05-26,public,"sra,run.zq,bam","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,SRX6847715,Illumina HiSeq 2500,not applicable,L4888,SINGLE,Reduced Representation,GENOMIC,L4888,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL13_145_L4888,female,SRP220170,tail fin,,
SRR10117959,RAD-Seq,assembly,173,39728014,PRJNA563695,SAMN12746872,Model organism or animal,13365040,RUTGERS,2017-05-25,public,"sra,bam,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",juvenile,SRX6847714,Illumina HiSeq 2500,not applicable,L4444,SINGLE,Reduced Representation,GENOMIC,L4444,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL17_220_L4444,not applicable,SRP220170,tail fin,,
SRR10117960,RAD-Seq,assembly,173,39450061,PRJNA563695,SAMN12746836,Model organism or animal,16376076,RUTGERS,2018-04-01,public,"bam,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",adult,SRX6847713,Illumina HiSeq 2500,not applicable,L4119,SINGLE,Reduced Representation,GENOMIC,L4119,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_635_L4119,female,SRP220170,tail fin,,
SRR10117961,RAD-Seq,assembly,173,18958253,PRJNA563695,SAMN12746835,Model organism or animal,10239373,RUTGERS,2018-04-01,public,"bam,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,SRX6847712,Illumina HiSeq 2500,not applicable,L4118,SINGLE,Reduced Representation,GENOMIC,L4118,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_634_L4118,male,SRP220170,tail fin,,
SRR10117962,RAD-Seq,assembly,173,41475306,PRJNA563695,SAMN12746834,Model organism or animal,16940917,RUTGERS,2018-04-01,public,"sra,run.zq,bam","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",adult,SRX6847711,Illumina HiSeq 2500,not applicable,L4117,SINGLE,Reduced Representation,GENOMIC,L4117,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_633_L4117,male,SRP220170,tail fin,,
SRR10117963,RAD-Seq,assembly,173,30979903,PRJNA563695,SAMN12746833,Model organism or animal,13895998,RUTGERS,2018-04-01,public,"bam,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6847710,Illumina HiSeq 2500,not applicable,L4116,SINGLE,Reduced Representation,GENOMIC,L4116,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_632_L4116,not applicable,SRP220170,tail fin,,
SRR10117964,RAD-Seq,assembly,173,38390676,PRJNA563695,SAMN12746832,Model organism or animal,16282788,RUTGERS,2018-03-31,public,"sra,bam,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",juvenile,SRX6847709,Illumina HiSeq 2500,not applicable,L4115,SINGLE,Reduced Representation,GENOMIC,L4115,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_625_L4115,not applicable,SRP220170,tail fin,,
SRR10117965,RAD-Seq,assembly,173,47001090,PRJNA563695,SAMN12746831,Model organism or animal,18446616,RUTGERS,2018-03-31,public,"sra,bam,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,SRX6847708,Illumina HiSeq 2500,not applicable,L4114,SINGLE,Reduced Representation,GENOMIC,L4114,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_624_L4114,male,SRP220170,tail fin,,
SRR10117966,RAD-Seq,assembly,173,44719038,PRJNA563695,SAMN12746830,Model organism or animal,18079898,RUTGERS,2018-03-31,public,"run.zq,sra,bam","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,SRX6847707,Illumina HiSeq 2500,not applicable,L4113,SINGLE,Reduced Representation,GENOMIC,L4113,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_623_L4113,male,SRP220170,tail fin,,
SRR10117967,RAD-Seq,assembly,173,31724649,PRJNA563695,SAMN12746829,Model organism or animal,14247230,RUTGERS,2018-03-31,public,"bam,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6847706,Illumina HiSeq 2500,not applicable,L4112,SINGLE,Reduced Representation,GENOMIC,L4112,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_622_L4112,female,SRP220170,tail fin,,
SRR10117968,RAD-Seq,assembly,173,55919128,PRJNA563695,SAMN12746828,Model organism or animal,21372120,RUTGERS,2018-03-31,public,"sra,bam,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,SRX6847705,Illumina HiSeq 2500,not applicable,L4111,SINGLE,Reduced Representation,GENOMIC,L4111,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_620_L4111,female,SRP220170,tail fin,,
SRR10117969,RAD-Seq,assembly,173,24400923,PRJNA563695,SAMN12746827,Model organism or animal,11976662,RUTGERS,2018-03-31,public,"run.zq,sra,bam","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6847704,Illumina HiSeq 2500,not applicable,L4110,SINGLE,Reduced Representation,GENOMIC,L4110,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_619_L4110,not applicable,SRP220170,tail fin,,
SRR10117970,RAD-Seq,assembly,173,21903425,PRJNA563695,SAMN12746871,Model organism or animal,9469060,RUTGERS,2017-05-25,public,"run.zq,sra,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6847703,Illumina HiSeq 2500,not applicable,L4443,SINGLE,Reduced Representation,GENOMIC,L4443,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL17_218_L4443,not applicable,SRP220170,tail fin,,
SRR10117971,RAD-Seq,assembly,173,37773141,PRJNA563695,SAMN12746826,Model organism or animal,16062636,RUTGERS,2018-03-31,public,"run.zq,bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",juvenile,SRX6847702,Illumina HiSeq 2500,not applicable,L4109,SINGLE,Reduced Representation,GENOMIC,L4109,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_618_L4109,not applicable,SRP220170,tail fin,,
SRR10117972,RAD-Seq,assembly,173,28125237,PRJNA563695,SAMN12746825,Model organism or animal,12789206,RUTGERS,2018-03-30,public,"bam,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,SRX6847701,Illumina HiSeq 2500,not applicable,L4108,SINGLE,Reduced Representation,GENOMIC,L4108,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_617_L4108,female,SRP220170,tail fin,,
SRR10117973,RAD-Seq,assembly,173,39010610,PRJNA563695,SAMN12746824,Model organism or animal,16398495,RUTGERS,2018-03-30,public,"sra,run.zq,bam","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,SRX6847700,Illumina HiSeq 2500,not applicable,L4107,SINGLE,Reduced Representation,GENOMIC,L4107,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_616_L4107,male,SRP220170,tail fin,,
SRR10117974,RAD-Seq,assembly,173,46730875,PRJNA563695,SAMN12746823,Model organism or animal,18787483,RUTGERS,2018-03-30,public,"run.zq,sra,bam","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,SRX6847699,Illumina HiSeq 2500,not applicable,L4106,SINGLE,Reduced Representation,GENOMIC,L4106,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_615_L4106,female,SRP220170,tail fin,,
SRR10117975,RAD-Seq,assembly,173,28339585,PRJNA563695,SAMN12746822,Model organism or animal,13202838,RUTGERS,2018-03-30,public,"run.zq,bam,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",adult,SRX6847698,Illumina HiSeq 2500,not applicable,L4105,SINGLE,Reduced Representation,GENOMIC,L4105,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_614_L4105,male,SRP220170,tail fin,,
SRR10117976,RAD-Seq,assembly,173,20316292,PRJNA563695,SAMN12746821,Model organism or animal,10728993,RUTGERS,2018-03-30,public,"bam,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,SRX6847697,Illumina HiSeq 2500,not applicable,L4104,SINGLE,Reduced Representation,GENOMIC,L4104,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_613_L4104,female,SRP220170,tail fin,,
SRR10117977,RAD-Seq,assembly,173,31940614,PRJNA563695,SAMN12746820,Model organism or animal,14127824,RUTGERS,2018-03-30,public,"run.zq,sra,bam","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",juvenile,SRX6847696,Illumina HiSeq 2500,not applicable,L4103,SINGLE,Reduced Representation,GENOMIC,L4103,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_611_L4103,not applicable,SRP220170,tail fin,,
SRR10117978,RAD-Seq,assembly,173,34341339,PRJNA563695,SAMN12746819,Model organism or animal,15025073,RUTGERS,2018-03-30,public,"sra,run.zq,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",juvenile,SRX6847695,Illumina HiSeq 2500,not applicable,L4102,SINGLE,Reduced Representation,GENOMIC,L4102,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_610_L4102,not applicable,SRP220170,tail fin,,
SRR10117979,RAD-Seq,assembly,173,34421292,PRJNA563695,SAMN12746818,Model organism or animal,15089146,RUTGERS,2018-03-30,public,"run.zq,bam,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX6847694,Illumina HiSeq 2500,not applicable,L4101,SINGLE,Reduced Representation,GENOMIC,L4101,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:51:00Z,1,APCL18_609_L4101,male,SRP220170,tail fin,,
SRR10117980,RAD-Seq,assembly,173,23470411,PRJNA563695,SAMN12746817,Model organism or animal,11695339,RUTGERS,2018-03-30,public,"sra,bam,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",adult,SRX6847693,Illumina HiSeq 2500,not applicable,L4098,SINGLE,Reduced Representation,GENOMIC,L4098,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_605_L4098,female,SRP220170,tail fin,,
SRR10117981,RAD-Seq,assembly,173,28447301,PRJNA563695,SAMN12746870,Model organism or animal,11053113,RUTGERS,2017-05-25,public,"sra,run.zq,bam","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6847692,Illumina HiSeq 2500,not applicable,L4442,SINGLE,Reduced Representation,GENOMIC,L4442,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL17_217_L4442,not applicable,SRP220170,tail fin,,
SRR10117982,RAD-Seq,assembly,173,42483655,PRJNA563695,SAMN12746816,Model organism or animal,17330602,RUTGERS,2018-03-30,public,"run.zq,sra,bam","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6847691,Illumina HiSeq 2500,not applicable,L4097,SINGLE,Reduced Representation,GENOMIC,L4097,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_604_L4097,not applicable,SRP220170,tail fin,,
SRR10117983,RAD-Seq,assembly,173,23994804,PRJNA563695,SAMN12746815,Model organism or animal,11890565,RUTGERS,2018-03-30,public,"sra,bam,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,SRX6847690,Illumina HiSeq 2500,not applicable,L4096,SINGLE,Reduced Representation,GENOMIC,L4096,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_603_L4096,female,SRP220170,tail fin,,
SRR10117984,RAD-Seq,assembly,173,34665609,PRJNA563695,SAMN12746814,Model organism or animal,15163342,RUTGERS,2018-03-30,public,"run.zq,bam,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6847689,Illumina HiSeq 2500,not applicable,L4095,SINGLE,Reduced Representation,GENOMIC,L4095,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_602_L4095,not applicable,SRP220170,tail fin,,
SRR10117985,RAD-Seq,assembly,173,47722792,PRJNA563695,SAMN12746813,Model organism or animal,19075989,RUTGERS,2018-03-30,public,"sra,run.zq,bam","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6847688,Illumina HiSeq 2500,not applicable,L4094,SINGLE,Reduced Representation,GENOMIC,L4094,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_601_L4094,not applicable,SRP220170,tail fin,,
SRR10117986,RAD-Seq,assembly,173,45142992,PRJNA563695,SAMN12746812,Model organism or animal,18273526,RUTGERS,2018-03-30,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6847687,Illumina HiSeq 2500,not applicable,L4093,SINGLE,Reduced Representation,GENOMIC,L4093,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_600_L4093,not applicable,SRP220170,tail fin,,
SRR10117987,RAD-Seq,assembly,173,19952320,PRJNA563695,SAMN12746811,Model organism or animal,10532456,RUTGERS,2018-03-30,public,"sra,run.zq,bam","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6847686,Illumina HiSeq 2500,not applicable,L4092,SINGLE,Reduced Representation,GENOMIC,L4092,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_599_L4092,not applicable,SRP220170,tail fin,,
SRR10117988,RAD-Seq,assembly,173,30727351,PRJNA563695,SAMN12746810,Model organism or animal,13839982,RUTGERS,2018-03-30,public,"run.zq,sra,bam","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6847685,Illumina HiSeq 2500,not applicable,L4091,SINGLE,Reduced Representation,GENOMIC,L4091,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_598_L4091,not applicable,SRP220170,tail fin,,
SRR10117989,RAD-Seq,assembly,173,34451088,PRJNA563695,SAMN12746809,Model organism or animal,15102440,RUTGERS,2018-03-30,public,"sra,bam,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",juvenile,SRX6847684,Illumina HiSeq 2500,not applicable,L4090,SINGLE,Reduced Representation,GENOMIC,L4090,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_597_L4090,not applicable,SRP220170,tail fin,,
SRR10117990,RAD-Seq,assembly,173,26395946,PRJNA563695,SAMN12746808,Model organism or animal,12541082,RUTGERS,2018-03-30,public,"sra,run.zq,bam","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,SRX6847683,Illumina HiSeq 2500,not applicable,L4089,SINGLE,Reduced Representation,GENOMIC,L4089,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_595_L4089,male,SRP220170,tail fin,,
SRR10117991,RAD-Seq,assembly,173,27244646,PRJNA563695,SAMN12746807,Model organism or animal,12652082,RUTGERS,2018-03-30,public,"sra,run.zq,bam","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",adult,SRX6847682,Illumina HiSeq 2500,not applicable,L4088,SINGLE,Reduced Representation,GENOMIC,L4088,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_594_L4088,female,SRP220170,tail fin,,
SRR10117992,RAD-Seq,assembly,173,27742499,PRJNA563695,SAMN12746869,Model organism or animal,10800757,RUTGERS,2017-05-25,public,"bam,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",adult,SRX6847681,Illumina HiSeq 2500,not applicable,L4441,SINGLE,Reduced Representation,GENOMIC,L4441,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL17_212_L4441,female,SRP220170,tail fin,,
SRR10117993,RAD-Seq,assembly,173,38626267,PRJNA563695,SAMN12746806,Model organism or animal,16311362,RUTGERS,2018-03-29,public,"bam,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",adult,SRX6847680,Illumina HiSeq 2500,not applicable,L4087,SINGLE,Reduced Representation,GENOMIC,L4087,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_593_L4087,male,SRP220170,tail fin,,
SRR10117994,RAD-Seq,assembly,173,31045728,PRJNA563695,SAMN12746805,Model organism or animal,13996313,RUTGERS,2018-03-29,public,"bam,run.zq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,SRX6847679,Illumina HiSeq 2500,not applicable,L4086,SINGLE,Reduced Representation,GENOMIC,L4086,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_590_L4086,male,SRP220170,tail fin,,
SRR10117995,RAD-Seq,assembly,173,33804502,PRJNA563695,SAMN12746804,Model organism or animal,14762772,RUTGERS,2018-03-29,public,"bam,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX6847678,Illumina HiSeq 2500,not applicable,L4085,SINGLE,Reduced Representation,GENOMIC,L4085,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_589_L4085,male,SRP220170,tail fin,,
SRR10117996,RAD-Seq,assembly,173,26496684,PRJNA563695,SAMN12746803,Model organism or animal,12641431,RUTGERS,2018-03-29,public,"run.zq,sra,bam","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,SRX6847677,Illumina HiSeq 2500,not applicable,L4084,SINGLE,Reduced Representation,GENOMIC,L4084,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_588_L4084,male,SRP220170,tail fin,,
SRR10117997,RAD-Seq,assembly,173,43018074,PRJNA563695,SAMN12746802,Model organism or animal,17471470,RUTGERS,2018-03-29,public,"run.zq,bam,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",adult,SRX6847676,Illumina HiSeq 2500,not applicable,L4082,SINGLE,Reduced Representation,GENOMIC,L4082,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_586_L4082,male,SRP220170,tail fin,,
SRR10117998,RAD-Seq,assembly,173,42367909,PRJNA563695,SAMN12746801,Model organism or animal,17304859,RUTGERS,2018-03-29,public,"sra,bam,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,SRX6847675,Illumina HiSeq 2500,not applicable,L4081,SINGLE,Reduced Representation,GENOMIC,L4081,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_585_L4081,male,SRP220170,tail fin,,
SRR10117999,RAD-Seq,assembly,173,39986276,PRJNA563695,SAMN12746800,Model organism or animal,16545022,RUTGERS,2018-03-29,public,"sra,run.zq,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,SRX6847674,Illumina HiSeq 2500,not applicable,L4080,SINGLE,Reduced Representation,GENOMIC,L4080,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_584_L4080,female,SRP220170,tail fin,,
SRR10118000,RAD-Seq,assembly,173,31853628,PRJNA563695,SAMN12746799,Model organism or animal,14259610,RUTGERS,2018-03-26,public,"run.zq,sra,bam","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6847673,Illumina HiSeq 2500,not applicable,L4079,SINGLE,Reduced Representation,GENOMIC,L4079,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_583_L4079,not applicable,SRP220170,tail fin,,
SRR10118001,RAD-Seq,assembly,173,3171847,PRJNA563695,SAMN12746798,Model organism or animal,5269673,RUTGERS,2018-03-26,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",juvenile,SRX6847672,Illumina HiSeq 2500,not applicable,L4075,SINGLE,Reduced Representation,GENOMIC,L4075,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_579_L4075,not applicable,SRP220170,tail fin,,
SRR10118002,RAD-Seq,assembly,173,43436869,PRJNA563695,SAMN12746797,Model organism or animal,17539585,RUTGERS,2018-03-26,public,"sra,bam,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,SRX6847671,Illumina HiSeq 2500,not applicable,L4074,SINGLE,Reduced Representation,GENOMIC,L4074,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_578_L4074,male,SRP220170,tail fin,,
SRR10118003,RAD-Seq,assembly,173,95649078,PRJNA563695,SAMN12746868,Model organism or animal,26164839,RUTGERS,2017-05-25,public,"run.zq,sra,bam","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,SRX6847670,Illumina HiSeq 2500,not applicable,L4440,SINGLE,Reduced Representation,GENOMIC,L4440,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL17_210_L4440,male,SRP220170,tail fin,,
SRR10118004,RAD-Seq,assembly,173,41449013,PRJNA563695,SAMN12746796,Model organism or animal,17106568,RUTGERS,2018-03-26,public,"sra,run.zq,bam","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",adult,SRX6847669,Illumina HiSeq 2500,not applicable,L4073,SINGLE,Reduced Representation,GENOMIC,L4073,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_576_L4073,female,SRP220170,tail fin,,
SRR10118005,RAD-Seq,assembly,173,29989029,PRJNA563695,SAMN12746795,Model organism or animal,13632099,RUTGERS,2018-03-26,public,"bam,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",adult,SRX6847668,Illumina HiSeq 2500,not applicable,L4072,SINGLE,Reduced Representation,GENOMIC,L4072,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_575_L4072,male,SRP220170,tail fin,,
SRR10118006,RAD-Seq,assembly,173,23400368,PRJNA563695,SAMN12746794,Model organism or animal,11728000,RUTGERS,2018-03-25,public,"run.zq,bam,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6847667,Illumina HiSeq 2500,not applicable,L4071,SINGLE,Reduced Representation,GENOMIC,L4071,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_574_L4071,not applicable,SRP220170,tail fin,,
SRR10118007,RAD-Seq,assembly,173,21318122,PRJNA563695,SAMN12746793,Model organism or animal,11076968,RUTGERS,2018-03-25,public,"bam,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,SRX6847666,Illumina HiSeq 2500,not applicable,L4070,SINGLE,Reduced Representation,GENOMIC,L4070,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_573_L4070,female,SRP220170,tail fin,,
SRR10118008,RAD-Seq,assembly,173,24352739,PRJNA563695,SAMN12746792,Model organism or animal,12044490,RUTGERS,2018-03-25,public,"sra,bam,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",adult,SRX6847665,Illumina HiSeq 2500,not applicable,L4069,SINGLE,Reduced Representation,GENOMIC,L4069,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_572_L4069,female,SRP220170,tail fin,,
SRR10118009,RAD-Seq,assembly,173,15527513,PRJNA563695,SAMN12746791,Model organism or animal,9226421,RUTGERS,2018-03-25,public,"sra,run.zq,bam","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,SRX6847664,Illumina HiSeq 2500,not applicable,L4068,SINGLE,Reduced Representation,GENOMIC,L4068,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:52:00Z,1,APCL18_571_L4068,female,SRP220170,tail fin,,
SRR10118010,RAD-Seq,assembly,173,20195287,PRJNA563695,SAMN12746790,Model organism or animal,10840283,RUTGERS,2018-03-25,public,"run.zq,bam,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6847663,Illumina HiSeq 2500,not applicable,L4067,SINGLE,Reduced Representation,GENOMIC,L4067,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:53:00Z,1,APCL18_570_L4067,not applicable,SRP220170,tail fin,,
SRR10118011,RAD-Seq,assembly,173,36659801,PRJNA563695,SAMN12746789,Model organism or animal,15831522,RUTGERS,2018-03-25,public,"run.zq,sra,bam","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",adult,SRX6847662,Illumina HiSeq 2500,not applicable,L4065,SINGLE,Reduced Representation,GENOMIC,L4065,Amphiprion clarkii,ILLUMINA,2019-10-04T00:00:00Z,2019-10-04T11:53:00Z,1,APCL18_568_L4065,female,SRP220170,tail fin,,
